Dimension, epsilon, agg_thr, box_thr, fpr, falsepositive_c, falsepositive_bf, falsenegative_c, bfsize
2,0.021544346900318822,0.8,0.0005623413251903491,0.985946420729,65097,8,68,87
256,0.001,0.9,0.007498942093324558,0.955173928187,62991,82,18341,21981
149,0.00021544346900318845,0.8,0.042169650342858224,0.919207063135,60508,190,44081,52820
5,0.01,1.0,0.1,0.0595308406403,0,3931,839364,1005675
10,0.01,1.0,0.1,0.0595308406403,0,3931,839364,1005675
3,0.002154434690031882,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
50,0.01,0.9,0.1,0.976678327503,64449,44,3388,4065
29,0.0001,0.9,0.007498942093324558,0.61234534248,39155,1280,354018,424166
256,0.002154434690031882,1.0,0.0,0.0595308406403,0,3931,839364,1005675
256,0.046415888336127774,0.8,0.0005623413251903491,0.986991352808,65164,10,36,49
3,0.021544346900318822,0.8,0.001333521432163324,0.981827268184,64821,12,117,146
149,0.002154434690031882,0.9,0.0,0.97166568231,64130,32,1017,1225
17,0.004641588833612777,0.9,0.1,0.971014492754,64080,39,6035,7236
256,0.001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
50,0.0001,0.9,0.1,0.552299607772,34892,1578,421208,504669
50,0.001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
87,0.004641588833612777,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
10,0.004641588833612777,0.8,0.00023713737056616554,0.978495600685,64598,15,543,656
17,0.001,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
50,0.01,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
149,0.00046415888336127773,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
29,0.01,0.8,0.0031622776601683794,0.984326018809,64984,14,335,407
256,0.01,0.8,0.0031622776601683794,0.984674329502,65009,12,281,343
10,0.001,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
29,0.0001,0.9,0.0005623413251903491,0.758969000348,49504,613,172527,206716
10,0.046415888336127774,0.8,0.1,0.983175079127,64889,33,1987,2386
50,0.004641588833612777,1.0,0.0,0.0595308406403,0,3931,839364,1005675
149,0.00021544346900318845,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
50,0.001,0.9,0.042169650342858224,0.950509593688,62673,92,23618,28304
5,0.1,0.9,0.001333521432163324,0.982811624491,64886,12,34,47
87,0.00046415888336127773,0.9,0.1,0.922569018521,60732,188,40954,49073
50,0.001,0.9,0.0031622776601683794,0.956945769539,63126,64,14433,17298
29,0.021544346900318822,1.0,0.0,0.0595308406403,0,3931,839364,1005675
29,0.046415888336127774,0.8,0.0,0.986537034513,65133,11,25,37
5,0.1,0.8,0.00023713737056616554,0.982796480548,64886,11,25,37
256,0.00021544346900318845,0.8,0.01778279410038923,0.926839610498,61004,198,40469,48492
87,0.0001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
87,0.1,0.9,0.0,0.985325519059,65055,9,24,36
17,0.001,0.8,0.0005623413251903491,0.970878197265,64068,42,4292,5149
50,0.00046415888336127773,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
2,0.00021544346900318845,1.0,0.1,0.0595308406403,0,3931,839364,1005675
256,0.1,0.8,0.0,0.987945421229,65229,8,24,36
10,0.004641588833612777,0.8,0.1,0.974982205867,64335,46,4631,5554
29,0.002154434690031882,0.9,0.0031622776601683794,0.967970560174,63870,48,6490,7781
10,0.046415888336127774,1.0,0.1,0.0595308406403,0,3931,839364,1005675
17,0.004641588833612777,0.9,0.007498942093324558,0.972316871867,64163,42,4318,5179
149,0.001,0.9,0.0,0.965365801948,63709,37,2854,3425
5,0.0001,0.9,0.0031622776601683794,0.705132282344,45632,930,257363,308361
3,0.0001,0.8,0.1,0.684324504414,44082,1106,285008,341483
17,0.002154434690031882,0.9,0.007498942093324558,0.965396089834,63696,52,9019,10811
2,0.002154434690031882,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
29,0.01,0.8,0.0005623413251903491,0.984674329502,65007,14,110,136
17,0.01,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
5,0.1,0.8,0.1,0.981918131843,64809,30,1946,2337
2,0.001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
149,0.004641588833612777,0.9,0.0005623413251903491,0.975845410628,64419,19,729,879
87,0.001,0.9,0.0031622776601683794,0.958793330607,63236,76,13772,16506
256,0.001,0.8,0.01778279410038923,0.965153786743,63676,56,12866,15421
2,0.001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
149,0.1,0.9,0.01778279410038923,0.985022640195,65018,26,1676,2013
256,0.001,0.8,0.1,0.961564672209,63420,75,18157,21760
17,0.021544346900318822,0.9,0.0001,0.98156982115,64798,18,71,90
17,0.00021544346900318845,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
10,0.046415888336127774,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
2,0.002154434690031882,1.0,0.1,0.0595308406403,0,3931,839364,1005675
29,0.046415888336127774,0.9,0.1,0.98290248815,64871,33,2011,2415
256,0.01,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
149,0.1,0.8,0.0005623413251903491,0.987930277286,65228,8,35,48
3,0.001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
149,0.0001,0.8,0.0005623413251903491,0.911014189875,59970,187,41551,49789
50,0.004641588833612777,0.8,0.0001,0.981221510457,64781,12,125,157
149,0.021544346900318822,0.9,0.0031622776601683794,0.983265942786,64917,11,273,333
29,0.01,0.8,0.042169650342858224,0.9825693214,64852,30,2388,2867
50,0.01,0.9,0.0001,0.979979707116,64694,17,138,171
17,0.0001,0.8,0.007498942093324558,0.802008086866,52355,604,142145,170314
17,0.021544346900318822,0.8,0.0001,0.985507246377,65063,13,34,47
29,0.004641588833612777,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
3,0.1,0.9,0.0001,0.986839913377,65154,10,25,37
5,0.021544346900318822,0.9,0.0,0.977147789741,64509,15,82,104
149,0.01,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
2,0.004641588833612777,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
5,0.0001,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
2,0.0001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
17,0.00021544346900318845,0.9,0.001333521432163324,0.868808020232,57056,314,82983,99430
17,0.1,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
17,0.01,0.9,0.042169650342858224,0.976784335105,64457,43,3238,3885
3,0.01,0.8,0.042169650342858224,0.978117002105,64552,36,2563,3076
17,0.00021544346900318845,0.9,0.042169650342858224,0.793830357548,51837,582,158339,189716
17,0.00021544346900318845,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
10,0.046415888336127774,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
87,0.001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
5,0.01,0.9,0.0,0.973876698015,64282,26,217,265
29,0.001,0.9,0.007498942093324558,0.952690321506,62823,86,19185,22993
256,0.004641588833612777,0.8,0.0005623413251903491,0.982039283389,64828,19,227,279
149,0.021544346900318822,0.8,0.01778279410038923,0.984962064422,65014,26,1718,2064
3,0.001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
50,0.021544346900318822,0.8,0.042169650342858224,0.984765193161,64996,31,1997,2398
3,0.0001,0.8,0.0031622776601683794,0.78845425772,51430,634,173049,207341
3,0.00021544346900318845,0.9,0.00023713737056616554,0.91246800842,60094,159,38724,46403
2,0.004641588833612777,0.9,0.01778279410038923,0.977632395923,64517,39,3827,4590
17,0.046415888336127774,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
29,0.01,1.0,0.0,0.0595308406403,0,3931,839364,1005675
50,0.0001,0.8,0.0005623413251903491,0.902064119455,59347,219,49160,58905
29,0.004641588833612777,0.9,0.00023713737056616554,0.975603107537,64398,24,674,813
10,0.0001,0.8,0.0,0.889827813366,58606,152,23276,27894
29,0.001,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
10,0.021544346900318822,0.8,0.0031622776601683794,0.983462814048,64934,7,247,302
29,0.01,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
149,0.00021544346900318845,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
17,0.1,0.9,0.0031622776601683794,0.98518922357,65033,22,165,203
17,0.002154434690031882,0.8,0.00023713737056616554,0.976481456242,64458,22,896,1080
256,0.046415888336127774,0.8,0.0001,0.986991352808,65164,10,25,37
50,0.01,0.8,0.007498942093324558,0.983311374616,64905,26,1831,2200
87,0.0001,0.8,0.0,0.935032483758,61651,92,17520,20998
3,0.002154434690031882,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
2,0.01,0.8,0.01778279410038923,0.982705616889,64870,21,1551,1864
149,0.00021544346900318845,0.9,0.0,0.931958263293,61452,88,14812,17752
3,0.1,0.9,0.001333521432163324,0.986839913377,65154,10,32,44
17,0.1,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
17,0.002154434690031882,0.8,0.0001,0.976632895673,64469,21,483,584
10,0.046415888336127774,0.9,0.007498942093324558,0.972983205367,64216,33,1744,2095
17,0.0001,0.9,0.0001,0.821104599216,53884,336,74992,89857
3,0.046415888336127774,0.8,0.0,0.983689973195,64945,11,33,46
87,0.001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
2,0.00021544346900318845,0.8,0.042169650342858224,0.872351702936,57189,415,90064,107914
50,0.001,0.8,0.001333521432163324,0.969969560674,63998,52,5438,6522
10,0.01,0.8,0.042169650342858224,0.980025138946,64687,27,2504,3006
2,0.004641588833612777,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
3,0.004641588833612777,0.8,0.007498942093324558,0.974103857162,64285,38,4136,4961
2,0.0001,0.9,0.007498942093324558,0.79202822831,51617,683,169318,202870
256,0.021544346900318822,0.9,0.0001,0.983795980797,64946,17,57,75
3,0.046415888336127774,0.9,0.001333521432163324,0.983583965593,64937,12,54,71
3,0.046415888336127774,0.8,0.0031622776601683794,0.983659685309,64935,19,87,110
29,0.046415888336127774,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
149,0.01,0.9,0.0001,0.980191722321,64713,12,125,156
2,0.021544346900318822,0.9,0.001333521432163324,0.985946420729,65097,8,86,110
2,0.046415888336127774,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
87,0.00021544346900318845,0.8,0.001333521432163324,0.942286432541,62096,126,29409,35241
87,0.004641588833612777,1.0,0.0,0.0595308406403,0,3931,839364,1005675
17,0.004641588833612777,0.9,0.0031622776601683794,0.973467811549,64247,34,2874,3449
29,0.046415888336127774,1.0,0.0,0.0595308406403,0,3931,839364,1005675
87,0.0001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
87,0.001,0.8,0.01778279410038923,0.965335514061,63686,58,12962,15537
17,0.0001,0.8,0.042169650342858224,0.734587251829,47552,955,208087,249321
3,0.00046415888336127773,0.8,0.1,0.917298926294,60361,211,49721,59577
3,0.004641588833612777,0.8,0.0031622776601683794,0.975436524162,64380,31,2807,3369
50,0.001,0.9,0.0005623413251903491,0.961594960096,63437,60,7832,9389
149,0.00021544346900318845,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
149,0.004641588833612777,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
50,0.002154434690031882,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
87,0.1,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
256,0.00021544346900318845,1.0,0.0,0.0595308406403,0,3931,839364,1005675
3,0.001,0.8,0.007498942093324558,0.951100207472,62713,91,18997,22766
10,0.021544346900318822,0.9,0.0001,0.971983705117,64162,21,140,173
50,0.002154434690031882,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
3,0.00021544346900318845,0.9,0.007498942093324558,0.869671224994,57049,378,94400,113108
149,0.021544346900318822,0.8,0.1,0.984644041616,64992,27,1804,2167
149,0.046415888336127774,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
5,0.01,0.9,0.007498942093324558,0.972589462844,64183,40,2547,3057
50,0.1,0.9,0.1,0.984507746127,64978,32,1947,2338
17,0.004641588833612777,0.8,0.001333521432163324,0.9805703209,64730,20,425,516
50,0.00046415888336127773,0.8,0.00023713737056616554,0.963260793846,63552,55,6693,8025
5,0.00046415888336127773,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
2,0.00021544346900318845,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
50,0.002154434690031882,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
50,0.0001,0.8,0.1,0.701664319355,45232,1101,242738,290837
2,0.00046415888336127773,0.8,0.0031622776601683794,0.936970908485,61751,120,29763,35665
3,0.01,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
2,0.00021544346900318845,0.8,0.001333521432163324,0.908969757545,59801,221,51547,61767
17,0.0001,0.9,0.001333521432163324,0.708221646752,45961,805,233199,279409
29,0.01,0.8,0.001333521432163324,0.984674329502,65004,17,145,179
50,0.004641588833612777,0.8,0.00023713737056616554,0.981221510457,64781,12,174,215
149,0.01,0.9,0.007498942093324558,0.978768191662,64601,30,2151,2582
87,0.001,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
5,0.002154434690031882,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
17,0.046415888336127774,1.0,0.1,0.0595308406403,0,3931,839364,1005675
29,0.1,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
50,0.0001,0.9,0.007498942093324558,0.627050111308,40211,1195,333027,399016
149,0.00021544346900318845,0.9,0.007498942093324558,0.852210258507,55906,368,87465,104801
5,0.046415888336127774,0.9,0.042169650342858224,0.97732951706,64501,35,2022,2428
3,0.00021544346900318845,0.9,0.0005623413251903491,0.904532582194,59539,190,51954,62254
17,0.01,0.9,0.0031622776601683794,0.978465312798,64589,22,782,943
50,0.002154434690031882,0.9,0.0005623413251903491,0.970681326004,64039,58,3886,4661
2,0.0001,0.8,0.0,0.897808671422,59134,151,21168,25368
5,0.001,0.8,0.0031622776601683794,0.943270788848,62202,85,20671,24774
17,0.046415888336127774,0.9,0.1,0.982175578877,64823,33,2043,2453
5,0.00021544346900318845,0.9,0.01778279410038923,0.815213605319,53275,556,142335,170542
50,0.004641588833612777,0.8,0.1,0.976602607787,64445,43,4126,4949
149,0.001,0.8,0.0031622776601683794,0.968879196765,63929,49,7021,8418
17,0.046415888336127774,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
256,0.0001,0.8,0.1,0.705934911332,45516,1099,232477,278544
149,0.0001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
149,0.001,0.8,0.0005623413251903491,0.970772189663,64063,40,4255,5104
50,0.01,0.8,0.01778279410038923,0.983069071525,64881,34,2132,2561
10,0.01,0.8,0.007498942093324558,0.980555176957,64721,28,1993,2394
149,0.001,0.8,0.0,0.971499098935,64128,23,1239,1491
149,0.01,0.8,0.1,0.982448169854,64836,38,2326,2793
5,0.1,0.9,0.0,0.982781336604,64886,10,24,36
10,0.021544346900318822,0.9,0.01778279410038923,0.970878197265,64070,40,2343,2813
87,0.00021544346900318845,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
87,0.002154434690031882,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
5,0.1,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
5,0.0001,0.8,0.001333521432163324,0.744476246725,48389,771,208258,249525
10,0.021544346900318822,0.8,0.01778279410038923,0.982372450139,64843,26,1986,2385
10,0.01,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
29,0.046415888336127774,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.00046415888336127773,0.9,0.007498942093324558,0.904532582194,59486,243,57995,69491
50,0.00021544346900318845,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
10,0.00021544346900318845,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
5,0.1,0.8,0.0001,0.982796480548,64886,11,25,37
87,0.021544346900318822,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
2,0.004641588833612777,0.9,0.001333521432163324,0.980812623991,64739,27,1371,1648
3,0.00021544346900318845,0.9,0.0031622776601683794,0.880726303515,57833,324,82579,98946
149,0.002154434690031882,0.9,0.1,0.965714112641,63709,60,11495,13778
87,0.001,0.8,0.0,0.971832265685,64143,30,1281,1542
256,0.021544346900318822,0.8,0.042169650342858224,0.984765193161,65001,26,1801,2163
17,0.046415888336127774,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
17,0.021544346900318822,0.8,0.001333521432163324,0.985461814547,65061,12,54,70
149,0.046415888336127774,0.8,0.00023713737056616554,0.987021640695,65166,10,25,37
149,0.004641588833612777,0.8,0.0031622776601683794,0.980873199764,64752,18,929,1120
256,0.004641588833612777,0.8,0.0031622776601683794,0.981160934684,64775,14,868,1045
256,0.00046415888336127773,1.0,0.1,0.0595308406403,0,3931,839364,1005675
256,0.004641588833612777,0.9,0.0001,0.97599685006,64432,16,297,361
10,0.004641588833612777,0.8,0.0005623413251903491,0.978419880969,64591,17,822,990
29,0.01,0.9,0.042169650342858224,0.977299229173,64495,39,3255,3906
87,0.01,0.8,0.1,0.982372450139,64839,30,2388,2867
2,0.021544346900318822,0.8,0.01778279410038923,0.984840912877,65013,19,1194,1437
3,0.002154434690031882,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
50,0.004641588833612777,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
2,0.001,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
87,0.021544346900318822,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
50,0.00021544346900318845,0.8,0.042169650342858224,0.911892538579,59977,238,51932,62226
10,0.004641588833612777,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
29,0.00046415888336127773,0.9,0.0,0.948268290097,62554,63,7972,9555
2,0.001,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
17,0.1,0.8,0.0031622776601683794,0.987839413627,65214,16,162,200
5,0.01,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
17,0.046415888336127774,0.8,0.00023713737056616554,0.986688473945,65146,8,26,38
149,0.021544346900318822,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
149,0.00046415888336127773,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
3,0.0001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
256,0.00021544346900318845,0.8,0.0,0.950373298199,62692,64,8016,9610
2,0.021544346900318822,0.8,0.007498942093324558,0.985128647797,65036,15,915,1103
29,0.00046415888336127773,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
10,0.046415888336127774,0.9,0.001333521432163324,0.973785834356,64283,19,76,97
87,0.002154434690031882,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
3,0.0001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
10,0.021544346900318822,0.8,0.00023713737056616554,0.983780836854,64943,19,48,64
256,0.01,0.9,0.001333521432163324,0.980312873866,64709,24,298,363
87,0.01,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
50,0.0001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
87,0.00046415888336127773,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
2,0.001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
29,0.001,0.9,0.00023713737056616554,0.962064422334,63471,57,6847,8209
149,0.0001,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
3,0.002154434690031882,0.9,0.042169650342858224,0.961594960096,63434,63,10861,13019
87,0.002154434690031882,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
3,0.001,0.8,0.1,0.947738252086,62489,93,23461,28114
87,0.01,0.9,0.01778279410038923,0.978359305196,64567,37,2648,3179
10,0.001,0.9,0.001333521432163324,0.925597807157,61003,117,28302,33915
50,0.046415888336127774,0.8,0.042169650342858224,0.985310375115,65033,30,1956,2349
